Student_Rating,Teaching_Experience,Subject_Expertise_Level,Course_Difficulty,Student_Feedback,Teacher_Availability,Recommendation,Teacher_Name,Subject
8,26,5,3,4,28,4,Ms. Wilson,Mathematics
8,21,3,3,4,29,4,Mr. Brown,Mathematics
10,16,1,4,2,7,3,Mr. Johnson,Mathematics
7,10,5,4,2,25,1,Ms. Wilson,Art
7,19,4,2,1,16,3,Ms. Wilson,Art
10,7,5,1,2,34,2,Ms. Smith,Literature
4,11,4,3,4,40,2,Ms. Wilson,Science
9,2,2,4,3,28,3,Ms. Smith,Literature
2,21,4,3,4,13,1,Mr. Brown,Literature
9,4,2,1,3,26,3,Ms. Wilson,Mathematics
10,21,1,1,4,13,1,Ms. Wilson,Art
3,26,3,2,2,21,2,Ms. Smith,Literature
2,21,1,4,1,27,2,Mr. Johnson,History
4,11,5,5,2,13,3,Ms. Wilson,Science
5,17,2,3,3,40,3,Mr. Brown,History
2,27,2,1,5,23,1,Ms. Smith,Art
1,27,2,4,3,27,1,Ms. Lee,Literature
10,12,3,1,1,7,2,Ms. Lee,Literature
5,10,2,2,2,7,1,Ms. Smith,Art
9,12,1,1,4,39,2,Ms. Wilson,Science
5,28,1,4,3,38,3,Ms. Lee,Art
10,8,2,3,3,20,3,Ms. Wilson,Mathematics
9,15,3,4,2,27,1,Ms. Wilson,Literature
10,18,2,5,5,2,3,Ms. Smith,Literature
6,13,5,1,2,12,1,Ms. Lee,Science
3,14,2,2,1,16,3,Ms. Smith,History
4,9,3,1,4,19,1,Ms. Wilson,History
4,28,4,4,5,5,3,Ms. Lee,History
1,20,1,1,2,26,3,Mr. Johnson,Literature
3,29,5,2,5,4,2,Ms. Lee,Science
3,8,1,3,2,24,3,Ms. Wilson,Art
1,10,3,3,5,6,1,Ms. Smith,History
9,19,3,3,5,5,3,Ms. Wilson,Science
1,21,5,5,1,15,2,Mr. Brown,History
9,27,4,5,4,20,4,Ms. Lee,Science
1,1,4,1,1,38,2,Mr. Johnson,History
2,22,5,4,4,4,3,Ms. Wilson,History
2,8,4,1,4,12,3,Mr. Brown,Literature
6,4,4,1,3,12,1,Ms. Lee,Literature
7,17,3,1,1,27,2,Ms. Wilson,Art
1,11,1,3,5,30,2,Ms. Wilson,History
3,11,2,1,1,5,3,Mr. Brown,History
2,27,4,5,4,17,1,Mr. Johnson,History
8,28,4,3,2,10,3,Mr. Brown,Mathematics
9,26,4,2,4,8,4,Ms. Smith,Art
2,26,4,3,2,29,1,Mr. Brown,Literature
2,15,3,3,3,23,3,Ms. Wilson,History
10,14,2,3,4,30,2,Mr. Johnson,Art
9,8,3,2,5,24,3,Ms. Wilson,Literature
4,6,3,1,4,12,2,Ms. Lee,Art
5,28,3,3,2,11,2,Mr. Brown,Art
9,26,4,4,5,3,5,Mr. Brown,Art
6,8,4,2,1,1,1,Mr. Brown,Art
10,18,2,2,3,38,1,Ms. Lee,Mathematics
9,6,3,2,1,40,3,Mr. Brown,Mathematics
9,28,2,2,4,8,2,Ms. Wilson,History
7,18,2,2,4,16,3,Mr. Brown,Art
10,6,2,4,4,36,2,Ms. Smith,Art
9,6,4,5,2,37,2,Mr. Brown,Art
5,10,3,3,4,27,2,Mr. Johnson,Science
5,13,4,3,1,37,3,Mr. Johnson,Art
8,7,3,1,3,27,1,Ms. Lee,History
10,14,3,4,4,5,3,Mr. Brown,History
4,1,3,4,1,4,2,Mr. Brown,Art
9,17,1,1,1,9,1,Ms. Wilson,Science
7,17,1,1,1,36,3,Ms. Wilson,Mathematics
7,5,2,2,5,11,1,Ms. Wilson,History
3,1,4,2,1,32,2,Mr. Brown,Art
4,19,4,2,3,19,1,Ms. Smith,Literature
7,1,2,4,2,32,1,Mr. Johnson,Literature
5,23,2,5,3,8,1,Ms. Smith,Art
3,24,2,2,5,9,2,Mr. Brown,History
1,20,4,5,3,12,3,Ms. Smith,Literature
7,9,5,1,1,13,3,Ms. Lee,Mathematics
6,8,2,5,2,34,3,Mr. Johnson,Science
10,7,3,5,1,18,3,Mr. Brown,Science
7,11,2,3,4,24,3,Ms. Smith,Science
2,25,4,5,5,20,3,Ms. Wilson,Art
4,26,3,2,5,15,2,Mr. Johnson,History
2,3,5,3,1,4,2,Ms. Lee,Art
8,28,5,2,3,21,3,Ms. Wilson,Art
7,18,4,4,1,6,3,Ms. Smith,Art
1,10,2,3,2,6,2,Mr. Johnson,Mathematics
2,21,3,2,2,31,3,Mr. Brown,History
2,16,3,3,4,15,3,Mr. Johnson,Science
4,26,3,1,5,9,3,Mr. Johnson,Art
3,25,3,4,2,18,2,Mr. Brown,Mathematics
1,18,4,2,4,4,3,Mr. Brown,History
2,2,3,3,1,21,2,Ms. Lee,Science
9,21,5,5,2,17,3,Ms. Lee,Mathematics
1,9,1,3,2,2,1,Mr. Brown,Science
9,9,3,1,1,25,3,Ms. Wilson,Mathematics
7,26,3,2,4,4,2,Ms. Lee,History
2,4,2,4,2,31,3,Mr. Johnson,Science
2,28,1,5,3,15,3,Ms. Wilson,Mathematics
5,25,3,3,5,8,3,Ms. Wilson,Art
5,12,3,2,5,28,2,Mr. Brown,Mathematics
4,17,5,2,2,2,3,Mr. Brown,Art
10,9,4,5,2,5,3,Ms. Smith,Mathematics
10,11,4,3,5,4,5,Ms. Wilson,Art
3,23,5,1,2,21,3,Ms. Smith,Literature
4,25,3,5,2,20,3,Mr. Johnson,History
10,11,4,1,3,22,1,Ms. Lee,Literature
4,26,5,1,2,25,1,Mr. Brown,Mathematics
2,21,2,5,5,10,1,Mr. Brown,Mathematics
5,22,2,3,1,3,1,Ms. Smith,Literature
5,17,1,5,5,26,3,Ms. Smith,Art
5,18,2,3,5,27,3,Ms. Smith,Mathematics
10,17,1,4,4,15,3,Ms. Wilson,Mathematics
1,1,4,3,3,24,3,Ms. Lee,History
6,7,3,1,3,6,2,Ms. Smith,Art
2,14,4,1,1,29,1,Ms. Wilson,Science
7,29,1,1,4,5,1,Ms. Wilson,Mathematics
4,19,5,5,2,11,3,Ms. Lee,Science
5,15,1,5,3,27,2,Mr. Brown,History
5,16,4,5,5,29,1,Mr. Johnson,History
5,15,3,2,5,38,2,Ms. Wilson,History
2,15,2,5,1,6,2,Mr. Johnson,Art
5,14,2,2,5,1,3,Ms. Smith,History
3,17,1,2,5,22,1,Mr. Brown,Mathematics
4,17,3,5,2,28,1,Ms. Wilson,Literature
2,7,4,2,1,40,3,Ms. Lee,History
4,27,2,5,2,8,3,Ms. Lee,Mathematics
9,28,3,1,1,10,3,Mr. Brown,History
8,5,3,3,3,38,1,Mr. Brown,Mathematics
3,13,2,1,3,17,1,Mr. Brown,Art
1,16,5,4,1,2,1,Mr. Johnson,Literature
1,1,5,1,1,37,1,Mr. Johnson,Science
6,24,4,2,4,18,1,Mr. Brown,Literature
3,15,3,3,2,39,1,Ms. Wilson,Mathematics
4,6,3,3,3,20,1,Ms. Smith,History
1,5,3,4,3,40,1,Mr. Johnson,Mathematics
8,16,1,3,1,8,1,Ms. Lee,History
1,6,4,5,2,27,1,Mr. Brown,Mathematics
5,24,4,2,1,36,3,Ms. Lee,Art
6,12,3,3,1,11,2,Ms. Wilson,Literature
2,25,3,5,1,21,3,Ms. Lee,Art
7,11,1,2,5,12,2,Ms. Smith,Mathematics
7,11,1,2,3,38,3,Mr. Brown,Art
1,25,5,2,2,8,3,Mr. Brown,Literature
4,11,2,2,2,33,2,Ms. Wilson,Mathematics
4,19,3,2,1,2,1,Ms. Smith,Science
5,1,1,2,4,17,2,Ms. Lee,Art
1,10,2,2,2,11,2,Mr. Johnson,Art
1,6,4,2,1,23,3,Ms. Wilson,Literature
7,23,1,2,2,4,3,Ms. Wilson,Science
9,16,3,5,1,34,1,Mr. Johnson,Mathematics
1,6,5,4,4,25,2,Mr. Johnson,Literature
2,5,5,2,4,15,2,Ms. Wilson,Art
6,13,2,1,2,24,2,Mr. Johnson,Art
6,10,3,5,1,6,1,Mr. Johnson,Mathematics
2,11,5,3,5,27,2,Mr. Brown,Mathematics
9,5,3,3,1,19,2,Ms. Smith,Science
4,12,3,5,2,27,3,Mr. Johnson,Mathematics
7,14,4,5,4,25,3,Ms. Lee,History
6,10,5,1,1,17,2,Ms. Lee,History
3,3,3,3,5,26,3,Ms. Smith,Science
8,20,2,1,2,38,2,Ms. Wilson,Art
7,14,1,2,2,26,1,Ms. Smith,Literature
9,26,2,2,1,34,2,Ms. Lee,Science
3,19,4,5,4,32,1,Mr. Johnson,Mathematics
1,25,5,2,5,36,2,Mr. Brown,Art
2,19,5,5,5,17,1,Ms. Lee,History
1,15,1,4,5,34,2,Mr. Johnson,Science
5,16,5,2,3,39,2,Ms. Wilson,Science
10,28,2,5,4,8,3,Ms. Smith,Art
2,21,4,3,2,14,2,Ms. Wilson,Literature
3,22,5,4,5,29,2,Ms. Wilson,Mathematics
8,24,1,1,3,33,1,Mr. Johnson,Mathematics
10,10,1,3,3,23,2,Ms. Lee,Art
5,6,3,4,4,29,2,Mr. Brown,Science
4,6,1,4,2,18,3,Ms. Smith,Science
5,22,4,4,4,29,3,Mr. Johnson,Mathematics
10,1,2,3,3,18,3,Mr. Johnson,Mathematics
6,10,3,3,1,25,2,Ms. Wilson,Literature
7,27,5,4,4,5,2,Mr. Brown,Science
9,22,5,4,3,9,2,Mr. Johnson,Mathematics
1,17,2,2,3,27,3,Ms. Wilson,History
4,29,3,3,1,28,1,Ms. Smith,Science
9,2,4,5,5,26,1,Ms. Smith,Science
5,24,4,5,5,21,1,Mr. Brown,Science
8,24,4,1,1,13,2,Ms. Lee,Literature
1,2,2,4,3,23,1,Mr. Johnson,History
4,28,2,5,2,29,2,Ms. Lee,Literature
9,15,4,2,3,40,3,Ms. Smith,Literature
1,19,5,1,4,36,3,Ms. Smith,Literature
1,22,2,1,4,6,1,Ms. Wilson,History
4,20,5,5,5,22,1,Ms. Lee,Literature
3,25,3,3,1,31,2,Ms. Smith,Literature
7,7,4,2,1,28,3,Mr. Brown,History
3,26,4,1,5,12,3,Mr. Johnson,Literature
1,9,2,4,2,39,2,Ms. Wilson,Science
10,29,2,4,5,5,3,Ms. Wilson,Art
2,7,2,3,3,25,1,Mr. Johnson,Mathematics
10,16,4,2,1,29,1,Mr. Brown,Art
4,29,3,3,5,37,2,Ms. Wilson,Literature
1,22,5,4,1,26,2,Mr. Brown,Science
1,4,5,4,3,35,3,Ms. Smith,Literature
8,8,2,1,3,23,3,Mr. Johnson,Literature
7,28,4,5,5,26,3,Mr. Brown,Mathematics
8,28,4,2,5,32,5,Mr. Johnson,Art
4,22,3,3,5,5,2,Ms. Smith,Literature
6,10,4,5,4,19,3,Ms. Smith,History
3,21,1,5,1,27,1,Ms. Smith,Mathematics
8,13,4,2,4,33,5,Mr. Johnson,History
4,22,1,3,4,14,3,Mr. Brown,Art
3,12,1,3,4,39,2,Mr. Johnson,Literature
4,29,5,5,2,15,2,Ms. Smith,Science
6,22,2,2,5,39,3,Ms. Smith,Art
7,18,1,2,3,33,3,Ms. Wilson,Science
7,3,4,4,3,38,3,Ms. Wilson,Mathematics
4,26,3,2,1,4,2,Ms. Smith,Science
8,9,4,4,3,14,2,Ms. Lee,Literature
7,8,5,2,4,16,3,Ms. Lee,Science
2,8,5,3,5,16,2,Ms. Lee,History
8,1,3,5,3,5,2,Mr. Brown,Art
9,28,5,5,1,6,1,Ms. Lee,Art
5,25,1,1,2,38,1,Ms. Smith,Art
4,20,2,5,3,36,3,Mr. Johnson,Literature
4,14,1,4,2,1,1,Ms. Wilson,History
4,27,3,4,1,35,3,Ms. Wilson,History
6,15,2,3,4,15,3,Mr. Johnson,Mathematics
4,2,2,1,1,10,3,Ms. Wilson,Art
7,23,4,2,5,33,3,Ms. Smith,History
7,22,3,3,3,14,3,Mr. Johnson,Literature
5,14,5,3,3,35,3,Mr. Johnson,Art
5,13,3,3,2,2,1,Ms. Smith,Science
10,16,3,1,4,33,4,Ms. Smith,Mathematics
8,9,4,1,5,29,3,Ms. Smith,Art
7,11,3,2,2,2,2,Mr. Brown,Science
7,2,1,1,3,5,2,Mr. Johnson,Art
6,6,1,2,2,9,1,Ms. Wilson,History
7,27,3,5,3,36,3,Mr. Brown,Mathematics
7,8,4,4,1,26,3,Mr. Brown,History
10,6,3,1,1,38,2,Ms. Lee,Mathematics
2,8,3,5,3,32,1,Ms. Wilson,History
10,14,1,1,2,29,2,Ms. Wilson,Literature
2,18,4,2,5,20,1,Mr. Brown,Mathematics
10,25,2,1,2,31,1,Ms. Wilson,Literature
7,28,2,4,2,33,1,Mr. Johnson,Mathematics
10,22,4,2,4,12,4,Ms. Wilson,Literature
7,7,4,3,5,1,2,Mr. Johnson,History
7,18,2,4,5,2,2,Mr. Brown,History
5,16,3,2,2,3,2,Mr. Brown,Art
1,10,1,4,4,30,1,Mr. Brown,Literature
2,8,1,1,2,1,2,Ms. Wilson,Literature
9,11,2,2,1,7,3,Mr. Brown,Science
8,9,5,1,5,19,5,Mr. Brown,Literature
8,3,5,4,5,12,2,Ms. Wilson,Literature
10,4,3,4,1,20,2,Mr. Brown,History
1,15,2,3,2,13,2,Ms. Smith,History
6,13,2,4,5,17,1,Mr. Brown,Mathematics
9,11,5,2,5,40,5,Mr. Johnson,Art
8,6,3,3,1,39,3,Mr. Brown,Science
3,14,5,1,2,23,1,Mr. Johnson,Literature
4,15,5,4,3,18,1,Ms. Lee,Science
3,13,5,4,4,30,3,Mr. Brown,History
6,3,1,2,2,26,1,Mr. Johnson,Science
9,26,2,3,4,40,2,Ms. Smith,Mathematics
8,28,3,5,5,16,3,Ms. Smith,History
10,23,3,2,2,17,2,Mr. Johnson,Art
4,16,2,4,1,6,1,Ms. Wilson,Art
2,8,1,1,2,14,2,Ms. Lee,History
8,5,2,4,5,8,2,Mr. Brown,Mathematics
8,5,3,2,1,29,2,Mr. Johnson,Mathematics
6,19,3,5,3,14,1,Ms. Wilson,Mathematics
8,20,1,3,4,37,2,Mr. Johnson,History
9,3,2,2,2,27,3,Ms. Lee,Literature
1,29,1,3,3,5,3,Ms. Wilson,History
9,12,5,4,4,4,3,Ms. Smith,Literature
2,24,2,4,3,21,3,Mr. Brown,Literature
1,19,4,3,3,31,2,Ms. Lee,History
8,2,1,3,2,16,3,Ms. Lee,Science
8,6,4,2,5,40,3,Mr. Johnson,History
4,24,1,2,4,3,3,Ms. Wilson,Art
8,12,3,3,1,10,2,Mr. Brown,Science
7,15,4,1,4,2,3,Ms. Smith,Mathematics
2,10,3,3,2,2,3,Mr. Brown,History
5,24,3,3,5,27,2,Ms. Lee,History
10,6,3,4,3,27,1,Ms. Wilson,History
4,12,3,4,1,35,2,Ms. Smith,Science
3,14,2,5,3,37,1,Ms. Smith,Science
1,6,2,2,4,19,3,Ms. Lee,Mathematics
5,22,5,3,3,19,3,Mr. Brown,Literature
10,5,3,1,2,18,1,Ms. Smith,Science
8,4,5,2,5,11,1,Mr. Johnson,Mathematics
9,18,5,4,4,30,3,Ms. Smith,Literature
7,27,4,1,3,14,3,Ms. Lee,Science
1,14,1,2,1,19,3,Ms. Wilson,Science
1,21,3,2,1,40,2,Mr. Johnson,Mathematics
1,2,2,3,4,19,3,Mr. Brown,History
2,25,4,2,4,19,3,Mr. Brown,Art
1,20,2,3,5,18,1,Ms. Wilson,Art
4,1,5,5,4,4,1,Mr. Brown,Mathematics
10,10,1,4,3,5,1,Mr. Brown,Art
9,1,5,4,1,3,3,Mr. Brown,Art
4,10,5,2,1,25,1,Ms. Lee,Art
4,5,1,5,2,2,1,Ms. Lee,Mathematics
7,27,3,2,3,11,2,Mr. Johnson,Art
9,24,5,3,4,36,3,Ms. Smith,Art
7,11,3,2,2,38,1,Mr. Brown,History
1,7,4,3,3,9,2,Mr. Brown,History
1,12,3,1,5,39,3,Mr. Johnson,Art
4,7,4,5,3,37,2,Mr. Brown,Mathematics
4,21,1,4,4,8,1,Mr. Johnson,Art
1,9,5,1,4,33,3,Ms. Wilson,Literature
6,5,5,4,4,35,1,Mr. Johnson,Mathematics
10,1,5,2,2,29,2,Ms. Wilson,History
2,21,4,1,1,15,2,Mr. Brown,Art
5,27,1,5,3,22,1,Ms. Smith,Mathematics
8,14,5,3,3,2,1,Ms. Wilson,Science
3,28,1,2,5,16,2,Ms. Lee,Literature
9,19,5,1,3,31,1,Ms. Smith,Literature
7,3,2,1,5,24,2,Mr. Brown,Art
9,5,1,3,2,33,1,Ms. Lee,Art
1,1,4,4,4,23,3,Mr. Brown,Art
5,29,5,1,5,38,2,Mr. Brown,History
3,24,1,2,2,1,3,Mr. Johnson,Art
4,25,2,4,3,8,3,Ms. Wilson,History
4,10,5,4,3,31,3,Ms. Wilson,Art
7,20,1,3,1,9,1,Mr. Johnson,Literature
10,17,2,2,1,8,3,Ms. Smith,Art
8,2,3,2,2,5,3,Ms. Lee,Art
10,28,4,1,2,36,3,Ms. Lee,Science
5,23,4,5,3,25,1,Ms. Lee,Art
10,17,5,3,2,9,2,Ms. Wilson,History
7,19,5,4,2,9,2,Mr. Brown,Mathematics
3,28,1,2,5,18,2,Ms. Wilson,History
3,7,5,1,4,7,1,Ms. Lee,History
3,20,5,5,5,18,2,Ms. Lee,Mathematics
4,13,5,5,2,30,3,Ms. Lee,Science
6,14,2,4,4,34,1,Ms. Lee,Mathematics
5,12,1,2,1,16,2,Mr. Johnson,Literature
8,13,4,4,2,7,2,Ms. Smith,Mathematics
5,15,5,2,5,2,1,Ms. Wilson,Art
5,26,4,2,1,5,3,Ms. Wilson,History
10,4,3,5,3,17,3,Ms. Smith,Literature
2,1,4,3,3,33,2,Ms. Wilson,Science
5,24,4,4,2,16,1,Ms. Wilson,Literature
7,4,3,4,4,19,1,Ms. Lee,Mathematics
2,28,2,4,2,4,1,Mr. Johnson,Science
6,25,3,3,5,30,2,Ms. Lee,Science
7,12,5,1,4,7,2,Ms. Lee,Science
5,21,3,4,5,26,3,Mr. Johnson,Literature
9,6,5,1,4,23,4,Ms. Lee,Science
4,22,1,5,1,14,3,Ms. Smith,Literature
10,25,5,2,3,31,3,Ms. Wilson,History
1,3,4,5,5,27,2,Ms. Wilson,History
8,28,3,4,5,37,3,Mr. Brown,History
8,6,2,2,4,16,2,Mr. Brown,Mathematics
7,16,1,1,4,29,2,Ms. Wilson,Mathematics
8,12,1,3,2,26,1,Ms. Wilson,Literature
2,13,1,3,5,15,1,Mr. Johnson,Mathematics
3,9,1,4,4,1,2,Mr. Brown,Mathematics
9,24,4,4,5,18,4,Ms. Wilson,Literature
1,23,3,4,4,36,3,Mr. Johnson,Science
8,4,2,4,2,36,1,Mr. Johnson,History
8,5,2,2,3,36,3,Mr. Johnson,Literature
7,23,2,5,3,24,3,Ms. Smith,Art
5,27,3,3,1,34,1,Ms. Lee,Science
4,22,3,3,5,37,3,Ms. Wilson,History
10,11,2,3,2,16,2,Ms. Wilson,History
10,5,5,2,5,2,1,Ms. Wilson,Mathematics
10,25,5,4,3,27,2,Ms. Wilson,Literature
10,12,5,4,2,21,2,Ms. Smith,History
6,5,1,3,3,33,2,Ms. Wilson,History
1,29,2,2,1,28,2,Mr. Johnson,Science
5,29,1,3,1,24,1,Mr. Johnson,Art
4,22,2,5,2,39,2,Ms. Smith,History
4,26,4,1,5,25,3,Mr. Johnson,History
7,14,4,2,4,31,3,Ms. Smith,Art
9,27,5,2,5,25,3,Ms. Wilson,Art
8,23,4,5,5,8,4,Ms. Lee,Science
8,2,1,1,3,26,1,Ms. Lee,Mathematics
5,5,5,3,3,28,3,Ms. Lee,Art
6,22,4,1,4,11,1,Ms. Lee,Science
2,15,2,1,3,4,3,Ms. Wilson,Mathematics
3,3,4,4,5,6,3,Ms. Lee,Art
5,20,5,1,3,13,2,Mr. Brown,Literature
2,28,4,4,5,20,2,Ms. Wilson,Literature
3,14,4,3,5,31,3,Mr. Brown,Mathematics
4,18,2,1,4,22,1,Ms. Wilson,Literature
6,7,2,3,1,30,1,Mr. Johnson,Literature
5,2,4,2,4,37,3,Ms. Smith,Art
10,14,1,1,4,27,3,Mr. Brown,History
4,11,4,2,1,15,1,Mr. Johnson,Science
2,12,1,3,1,3,1,Ms. Lee,Mathematics
5,2,4,3,3,38,1,Ms. Lee,Science
5,14,5,3,1,26,3,Ms. Smith,Mathematics
7,21,4,1,5,18,3,Mr. Johnson,Art
1,5,1,3,4,33,2,Mr. Johnson,Mathematics
4,6,2,5,2,26,2,Ms. Wilson,History
5,2,1,4,2,8,2,Ms. Smith,History
8,14,4,4,3,16,2,Ms. Lee,Mathematics
8,15,2,1,4,8,1,Ms. Wilson,Mathematics
1,9,4,5,4,15,3,Ms. Smith,History
5,18,3,1,1,23,3,Mr. Johnson,Science
10,17,4,1,5,3,4,Ms. Wilson,Science
1,20,3,4,5,13,3,Mr. Johnson,Science
1,2,1,2,4,21,1,Ms. Lee,Science
2,23,1,5,4,4,2,Mr. Johnson,History
2,4,4,3,1,18,3,Ms. Wilson,Mathematics
9,16,2,3,4,4,2,Mr. Johnson,Science
4,2,1,1,5,1,1,Mr. Brown,History
3,26,3,1,5,16,2,Mr. Johnson,Mathematics
1,21,2,2,3,32,1,Ms. Lee,Mathematics
2,13,4,1,2,31,1,Mr. Johnson,Literature
6,25,3,4,3,4,1,Mr. Brown,Mathematics
9,14,4,1,5,11,3,Ms. Lee,Mathematics
5,20,2,2,3,20,1,Mr. Johnson,Art
4,27,5,5,3,25,1,Mr. Brown,History
5,1,2,1,3,7,2,Mr. Brown,Mathematics
9,24,2,3,4,26,1,Ms. Wilson,Science
7,24,1,4,4,37,3,Ms. Lee,Mathematics
8,14,1,4,1,30,2,Ms. Wilson,History
4,10,2,1,3,25,3,Ms. Lee,Mathematics
8,10,4,2,3,29,2,Ms. Lee,Science
6,21,3,2,2,30,1,Ms. Wilson,Mathematics
5,8,3,2,5,31,3,Mr. Brown,Mathematics
7,1,3,3,1,25,2,Mr. Brown,History
6,18,1,5,4,18,2,Ms. Lee,Science
3,16,4,1,2,15,2,Ms. Smith,History
5,20,3,2,3,39,1,Mr. Johnson,History
9,3,1,5,4,10,1,Ms. Lee,Art
7,14,1,5,2,34,3,Ms. Wilson,History
4,3,5,1,5,6,3,Ms. Wilson,Art
7,28,1,5,3,23,3,Mr. Johnson,Art
5,9,5,4,4,28,3,Ms. Smith,Art
2,9,5,4,4,25,1,Ms. Wilson,Mathematics
6,24,4,3,1,3,3,Mr. Johnson,Literature
7,11,1,1,4,28,1,Ms. Lee,Art
8,7,3,4,4,20,4,Ms. Lee,History
6,14,3,4,3,11,2,Ms. Wilson,Science
8,14,4,2,1,16,2,Ms. Smith,Science
7,24,1,4,4,13,3,Mr. Johnson,Science
2,11,3,3,1,18,1,Ms. Wilson,Art
6,4,4,1,1,11,3,Mr. Johnson,Literature
9,7,1,5,5,2,2,Ms. Wilson,Mathematics
6,27,5,4,3,34,1,Ms. Lee,Art
4,8,5,3,3,31,1,Mr. Johnson,Mathematics
7,20,4,1,2,10,3,Ms. Lee,Science
3,16,2,3,2,2,2,Ms. Wilson,Mathematics
5,28,5,2,5,18,2,Ms. Smith,History
1,21,2,3,1,37,1,Mr. Brown,Mathematics
10,8,1,3,3,11,3,Ms. Wilson,Literature
3,14,2,2,1,14,3,Ms. Smith,Art
8,14,1,1,1,25,1,Ms. Smith,Literature
9,13,3,1,1,39,3,Ms. Wilson,Mathematics
9,2,1,2,5,40,3,Ms. Smith,Art
10,4,1,1,1,28,2,Ms. Smith,History
2,4,1,4,1,40,2,Ms. Lee,History
4,10,5,3,4,14,3,Ms. Lee,Mathematics
5,29,4,4,4,16,3,Mr. Johnson,History
3,4,3,3,4,19,3,Mr. Brown,Literature
1,17,4,4,5,13,2,Ms. Smith,Art
6,6,1,1,3,31,3,Ms. Lee,Art
10,11,5,3,2,13,3,Mr. Brown,History
2,3,2,2,4,31,3,Ms. Wilson,Art
9,2,3,3,5,37,1,Mr. Johnson,Art
1,13,5,2,5,23,2,Ms. Lee,Art
9,27,4,3,2,6,1,Ms. Lee,Art
7,26,5,5,5,28,3,Ms. Wilson,History
10,24,3,1,4,21,3,Ms. Lee,History
2,23,3,5,1,9,2,Ms. Wilson,Mathematics
6,23,1,5,3,7,1,Mr. Brown,Literature
8,7,4,2,1,17,1,Ms. Smith,Science
2,2,1,5,3,22,1,Mr. Johnson,Mathematics
5,29,1,4,4,38,2,Ms. Wilson,Literature
6,21,5,5,1,6,2,Mr. Johnson,Science
3,1,2,4,1,5,3,Ms. Lee,Literature
2,18,1,2,2,15,1,Ms. Wilson,Literature
6,26,5,4,5,33,1,Mr. Johnson,Science
3,17,5,4,3,37,2,Ms. Smith,Literature
2,12,5,4,1,11,3,Mr. Johnson,Mathematics
1,6,1,1,1,1,2,Mr. Brown,Art
8,29,3,3,5,15,4,Ms. Lee,History
1,25,2,1,2,3,3,Ms. Smith,Literature
5,24,4,4,4,26,1,Ms. Wilson,History
6,6,3,4,3,39,2,Mr. Brown,Art
3,23,3,4,2,30,3,Ms. Wilson,Literature
7,19,2,4,1,32,2,Mr. Brown,History
2,10,3,2,1,26,2,Ms. Wilson,Art
7,2,1,2,5,29,3,Ms. Lee,Science
2,8,4,4,4,25,1,Ms. Wilson,Art
5,5,5,1,1,17,1,Ms. Wilson,Literature
7,23,2,5,5,14,1,Ms. Smith,Literature
3,4,2,4,4,28,3,Ms. Wilson,Literature
4,4,5,2,4,19,2,Mr. Johnson,Art
1,15,2,2,3,35,3,Ms. Wilson,History
3,13,4,5,2,14,1,Mr. Brown,Science
9,5,1,1,5,38,1,Mr. Brown,History
10,15,1,1,2,11,1,Ms. Wilson,History
5,20,1,1,5,22,2,Ms. Smith,Literature
8,21,3,3,5,28,3,Mr. Johnson,History
2,7,4,3,2,14,1,Mr. Brown,Literature
3,14,3,3,4,5,2,Ms. Lee,History
7,12,1,2,1,32,3,Ms. Lee,Mathematics
10,6,2,5,2,14,3,Ms. Lee,Science
4,23,2,2,3,38,3,Ms. Wilson,Literature
9,7,4,2,4,15,3,Ms. Lee,Mathematics
7,25,2,2,1,18,3,Ms. Smith,History
1,2,3,3,1,38,2,Ms. Lee,Literature
4,13,4,3,3,36,3,Mr. Brown,Art
10,19,2,5,5,25,1,Ms. Wilson,Science
6,19,2,4,2,10,3,Ms. Wilson,Literature
6,15,4,3,5,38,3,Ms. Lee,History
10,27,1,3,1,25,2,Mr. Johnson,Literature
6,22,2,1,3,38,2,Ms. Smith,Art
5,28,2,4,4,37,2,Ms. Lee,Art
3,17,1,1,4,36,2,Ms. Wilson,Mathematics
2,14,5,2,4,19,1,Ms. Lee,Literature
3,25,2,1,4,5,1,Ms. Wilson,Literature
9,5,1,4,5,28,1,Ms. Lee,Literature
3,22,2,1,2,17,3,Mr. Johnson,Art
3,23,3,2,5,16,1,Mr. Johnson,Art
1,1,1,3,3,32,2,Ms. Lee,Science
2,19,3,3,4,18,2,Ms. Lee,History
3,14,4,5,5,40,1,Ms. Wilson,Science
2,9,4,5,3,24,3,Ms. Smith,History
8,21,3,3,2,24,1,Ms. Lee,Mathematics
6,18,4,4,3,8,3,Mr. Brown,Mathematics
7,3,4,5,3,38,2,Mr. Johnson,Literature
1,22,2,3,1,18,3,Mr. Brown,Literature
6,28,3,3,5,11,2,Ms. Lee,Mathematics
2,19,5,5,4,4,3,Mr. Brown,Mathematics
6,13,4,1,4,38,2,Ms. Wilson,Mathematics
3,27,3,2,1,1,2,Mr. Johnson,Science
7,1,4,3,4,7,1,Ms. Wilson,Mathematics
3,5,3,5,3,22,3,Mr. Brown,History
9,29,3,1,1,11,1,Ms. Wilson,Literature
3,10,2,4,3,1,2,Ms. Smith,Science
7,11,1,5,2,38,3,Mr. Brown,Literature
4,7,2,1,1,29,1,Ms. Wilson,History
8,27,1,1,5,16,2,Ms. Smith,Mathematics
